,title,link
185,Shardul Amarchand Mangaldas & Co. Advises on Rs. 450 Cr (USD 65 Mn) Investment by IFC in Apollo Health and Lifestyle Limited ,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-rs-450-cr-usd-65-mn-investment-by-ifc-in-apollo-health-and-lifestyle-limited-7915.html
186,Shardul Amarchand Mangaldas & Co. Advises in Relation to the Rs. 2200 Crore OFS of NBCC (India) Limited,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-in-relation-to-the-rs-2200-crore-ofs-of-nbcc-india-limited-7725.html
187,Shardul Amarchand Mangaldas & Co. Acts for Sistema Shyam TeleServices Ltd. in Relation to Structured Transfer of Business to Reliance Communications Limited,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-acts-for-sistema-shyam-teleservices-ltd-in-relation-to-structured-transfer-of-business-to-reliance-communications-limited-7609.html
188,Shardul Amarchand Mangaldas & Co Advises on INR 250 Cr. QIP of Satin Creditcare,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-inr-250-cr-qip-of-satin-creditcare-7602.html
189,Shardul Amarchand Mangaldas & Co. Advises on Acquisition of AWS Truepower India,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-acquisition-of-aws-truepower-india-7564.html
190,Shardul Amarchand Mangaldas & Co Advises on HPL Electric & Power’s IPO,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-hpl-electric-power-s-ipo-7559.html
191,"Only Gutkha is Banned. No Ban by Supreme Court on Chewing Tobacco, Cigarette or Beedi",https://www.newsvoir.com/release/only-gutkha-is-banned-no-ban-by-supreme-court-on-chewing-tobacco-cigarette-or-beedi-7551.html
192,UPES Law Students Grab Top Honours at National Moot Court Competition,https://www.newsvoir.com/release/upes-law-students-grab-top-honours-at-national-moot-court-competition-7491.html
193,Shardul Amarchand Mangaldas & Co. Advises Disa India Limited on its Share Buyback,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-disa-india-limited-on-its-share-buyback-7298.html
194,Positive Business Outlook for Wealth Managers in UAE Driven by High Investment Demands: Ken Research,https://www.newsvoir.com/release/positive-business-outlook-for-wealth-managers-in-uae-driven-by-high-investment-demands-ken-research-7288.html
195,HDFC Life and Max Life to Merge their Life Insurance Businesses,https://www.newsvoir.com/release/hdfc-life-and-max-life-to-merge-their-life-insurance-businesses-7238.html
196,Shardul Amarchand Mangaldas & Co. Advises PC Jeweller on Rs. 257 Cr. Investment by Fidility Group,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-pc-jeweller-on-rs-257-cr-investment-by-fidility-group-7189.html
197,"Shardul Amarchand Mangaldas & Co. Advises TPG on its Acquisition of Majority Stake 
in Rhea Healthcare
",https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-tpg-on-its-acquisition-of-majority-stake-in-rhea-healthcare-7153.html
198,Shardul Amarchand Mangaldas Appoints G V Anand Bhushan as Partner and Head of Office for Chennai,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-appoints-g-v-anand-bhushan-as-partner-and-head-of-office-for-chennai-7093.html
199,Shardul Amarchand Mangaldas & Co Advises Privi Organics Limited on Rs. 370 Cr. Private Equity Investment by FIH Mauritius Investments Ltd.,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-privi-organics-limited-on-rs-370-cr-private-equity-investment-by-fih-mauritius-investments-ltd-7079.html
200,Shardul Amarchand Mangaldas & Co. Advises Future Consumer Enterprises on Rs. 134 Cr. Private Equity Investment by IFC,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-future-consumer-enterprises-on-rs-134-cr-private-equity-investment-by-ifc-7025.html
201,Shardul Amarchand Mangaldas & Co Advises on Investment in Parijat Industries by Rabo Equity Advisors,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-on-investment-in-parijat-industries-by-rabo-equity-advisors-6990.html
