,title,link
0,BML Munjal University Announces a New Program in Engineering Science Under its B.Tech Course,https://www.newsvoir.com/release/bml-munjal-university-announces-a-new-program-in-engineering-science-under-its-b-tech-course-13514.html
1,"2mpower Health Management Services Launches GetActive Tapp, a Personal Health and Activity Tracker",https://www.newsvoir.com/release/2mpower-health-management-services-launches-getactive-tapp-a-personal-health-and-activity-tracker-1773.html
2,"Venus Forays Into Singapore’s Topical Pain Management Market with Marketing Approval, Patent for Trois",https://www.newsvoir.com/release/venus-forays-into-singapore-s-topical-pain-management-market-with-marketing-approval-patent-for-trois-1763.html
3,Cipla Enters Into a Licensing Agreement with Gilead to Increase Access to Hepatitis C Treatment,https://www.newsvoir.com/release/cipla-enters-into-a-licensing-agreement-with-gilead-to-increase-access-to-hepatitis-c-treatment-1640.html
4,Maulik Jasubhai Takes Charge of the Jasubhai Group as Vice Chairman,https://www.newsvoir.com/release/maulik-jasubhai-takes-charge-of-the-jasubhai-group-as-vice-chairman-1621.html
5,Venus Ties Up with Mylan for Marketing Meropenem in Three European Countries,https://www.newsvoir.com/release/venus-ties-up-with-mylan-for-marketing-meropenem-in-three-european-countries-1582.html
6,"L&T Hydrocarbon Bags Orders Worth Over Rs. 1,920 Crore",https://www.newsvoir.com/release/l-t-hydrocarbon-bags-orders-worth-over-rs-1-920-crore-1581.html
7,Fujitsu Aims for Fastest Growth in India’s HPC Market,https://www.newsvoir.com/release/fujitsu-aims-for-fastest-growth-in-india-s-hpc-market-1578.html
