,title,link
0,MAX Presents ELITE MODEL LOOK 2017,https://www.newsvoir.com/release/max-presents-elite-model-look-2017-8915.html
1,Shardul Amarchand Mangaldas & Co. Advises Nidec Corporation on Acquisition of Sole Control over Select Businesses of Emerson Electric Co.,https://www.newsvoir.com/release/shardul-amarchand-mangaldas-co-advises-nidec-corporation-on-acquisition-of-sole-control-over-select-businesses-of-emerson-electric-co-8096.html
2,Katrina Kaif & Varun Dhawan are the New Faces of FBB,https://www.newsvoir.com/release/katrina-kaif-varun-dhawan-are-the-new-faces-of-fbb-4424.html
